,Unnamed: 0,drug_name,SE_name,age_id,count,ROR,ROR_upper,ROR_lower
564,564,DB00741,10009900,1,19.0,12.935991140642304,30.836102646602825,5.426751516187853
565,565,DB00741,10042128,1,29.0,10.704206730769233,20.64766196720128,5.549298604222368
385,385,DB00758,10003671,1,6.0,266.1166666666667,798.0328750755232,88.7408056605134
30,30,DB00761,10003658,2,212.0,2.4793277935438747,3.2613004870760336,1.8848512524984715
18,18,DB00761,10003658,0,68.0,0.4200067342496723,0.5524783482941455,0.3192987695531455
31,31,DB00761,10003671,1,6.0,87.74962140333164,262.74868441964014,29.30555512936556
32,32,DB00761,10017955,2,143.0,2.578394795263937,3.617756604637032,1.837635984610734
19,19,DB00761,10017955,0,43.0,0.391848435857341,0.5512990578581575,0.2785152531919436
33,33,DB00761,10019211,0,222.0,1.7997828131209204,2.205205325327468,1.468896404884401
458,458,DB00762,10042128,1,25.0,14.08410138248848,27.38233398113816,7.244156465582954
83,83,DB00773,10029366,1,7.0,0.1546633554083885,0.3327712107397006,0.0718834825074238
128,128,DB00773,10042128,1,34.0,9.830163496830163,20.55081435931762,4.70210633432148
103,103,DB00776,10039906,1,39.0,9.73886562618957,15.605602825791536,6.077657155814875
321,321,DB00787,10003549,2,231.0,2.177083333333333,2.7981922936514705,1.6938406452734414
193,193,DB00787,10003549,0,83.0,0.4763806458758152,0.6128782970717205,0.3702831717966706
194,194,DB00787,10019211,2,78.0,0.4277952877722939,0.5645426248446445,0.3241718165931964
197,197,DB00788,10002034,2,75.0,3.601951889841619,5.482943783310947,2.3662576034837723
198,198,DB00788,10027417,1,12.0,18.59898762654668,40.41818636458135,8.558581466573917
199,199,DB00788,10028330,1,7.0,75.28752436647173,363.3265202900685,15.600874168796572
200,200,DB00788,10028521,1,11.0,inf,inf,inf
201,201,DB00788,10028622,1,8.0,57.46875,217.26607447129592,15.20097987962142
202,202,DB00788,10040752,1,8.0,172.4375,1381.349569226786,21.525826676077408
195,195,DB00804,10009900,1,10.0,31.196969696969692,80.07499944479947,12.154241960932708
383,383,DB00813,10003119,1,8.0,83.97197197197197,317.94768476945507,22.17752295310645
384,384,DB00813,10040108,1,13.0,11.196110744891232,21.26329707935674,5.895270867167938
226,226,DB00813,10040108,0,8.0,0.1400136426693645,0.298506234937586,0.065673067558014
566,566,DB00820,10003549,2,235.0,1.7808062205393247,2.157507911483316,1.4698767861904445
318,318,DB00820,10012442,2,13.0,0.2228208389269648,0.3997822358475509,0.1241904262075544
567,567,DB00820,10046571,2,106.0,2.747066145092461,3.8001393321286456,1.9858146625602957
568,568,DB00820,10061494,1,10.0,84.60873983739837,307.79882018504566,23.25752532959308
355,355,DB00829,10039906,1,29.0,14.101245529658405,22.54899611482967,8.818358230898701
356,356,DB00829,10041962,1,7.0,163.38823529411764,1331.7739635626651,20.045230018697392
551,551,DB00836,10009900,1,6.0,82.16470588235295,272.1216104048189,24.808903940743438
552,552,DB00836,10021972,1,5.0,340.2597402597403,2929.737672935013,39.51776703804364
304,304,DB00863,10016825,0,94.0,3.358255560401221,5.225157066417475,2.1583811291433905
180,180,DB00863,10016825,2,15.0,0.2118652178192914,0.3643569593480352,0.1231947664782758
583,583,DB00864,10071066,1,14.0,12.948717948717947,31.00842483783952,5.407217470487049
471,471,DB00868,10007515,1,7.0,74.21458333333334,194.24101256456592,28.355517234082978
472,472,DB00868,10044066,1,7.0,inf,inf,inf
559,559,DB00887,10003671,1,6.0,255.96153846153845,1051.0677755082595,62.33309658829206
268,268,DB00904,10000081,2,128.0,0.4656721079555987,0.5703526394871451,0.3802042755913261
461,461,DB00904,10003549,2,320.0,1.7275014783178162,2.042527207481409,1.4610632096646885
462,462,DB00904,10003658,2,167.0,3.394943624810174,4.5243583417157005,2.547464490018391
269,269,DB00904,10003658,0,63.0,0.3528208083091402,0.4714986521492516,0.2640145888190375
463,463,DB00904,10009900,1,27.0,38.94058441558442,76.96418037708123,19.702270682256334
464,464,DB00904,10016288,1,100.0,4.934981813834933,6.184388375308366,3.937987724075816
465,465,DB00904,10019211,0,388.0,1.7890248658486383,2.119532292423189,1.510054827692948
270,270,DB00904,10019211,2,155.0,0.4568424967253516,0.549153110046595,0.38004895719619
466,466,DB00904,10021972,1,13.0,223.6962134251291,1710.7839299704433,29.249746285380084
271,271,DB00904,10027599,2,13.0,0.2240202088225814,0.4035560957388627,0.1243570707785498
467,467,DB00904,10029354,2,219.0,1.7953594425945023,2.202507848383659,1.463475161043679
272,272,DB00904,10029354,0,140.0,0.5521500386697602,0.6807097466226061,0.447870280564737
468,468,DB00904,10037660,1,74.0,2.310855479372863,2.955815052402164,1.8066262441581968
273,273,DB00904,10049119,2,4.0,0.1048346723506585,0.2903282430899639,0.0378547688295842
274,274,DB00904,10061818,1,3.0,0.099306264746276,0.309172632737706,0.0318971770901336
469,469,DB00904,10067973,2,82.0,3.6001866183654427,5.471987710901512,2.368671929075333
470,470,DB00904,10071066,1,12.0,12.89516129032258,27.289624015555944,6.093348322008617
245,245,DB00915,10019063,2,51.0,7.025742321906461,15.54910050992372,3.1745280148086024
156,156,DB00915,10019063,0,7.0,0.1457369464639788,0.322540165692739,0.0658499617219077
331,331,DB00924,10007515,1,11.0,38.97346698113208,84.98556966418882,17.87281222602005
332,332,DB00924,10014380,1,8.0,inf,inf,inf
333,333,DB00924,10018100,1,9.0,inf,inf,inf
334,334,DB00924,10022524,1,6.0,332.7096774193548,2775.4397592392784,39.88403246007827
335,335,DB00924,10040752,1,7.0,55.68055555555556,160.11626101733387,19.362956936895195
482,482,DB00927,10003658,2,56.0,6.5449406444318825,12.501406088174502,3.4265144046201845
281,281,DB00927,10003658,0,11.0,0.1838490543452238,0.3511638830926107,0.0962527082396997
282,282,DB00927,10043521,2,4.0,0.0996566976959133,0.2758646409815973,0.0360011973999856
280,280,DB00935,10040741,1,6.0,inf,inf,inf
281,281,DB00935,10049694,1,6.0,inf,inf,inf
642,642,DB00959,10018100,1,8.0,46.92227979274612,177.33816383442576,12.415265238701796
643,643,DB00959,10061907,1,9.0,158.66782006920414,1254.5513185371444,20.06731550437404
644,644,DB00959,10071066,1,8.0,70.39032815198618,332.231790730465,14.913679050551965
542,542,DB00987,10003658,2,23.0,7.2130723242927965,13.397934981526316,3.8833157816646975
543,543,DB00987,10008531,0,62.0,3.4485523090174253,5.210821395241582,2.2822722419328008
305,305,DB00987,10008531,1,22.0,0.2729419052164464,0.4393874834276424,0.1695480331893699
511,511,DB00993,10009900,1,15.0,11.428571428571429,22.567054595353877,5.7877400148112255
248,248,DB00996,10000081,1,26.0,5.2004535147392295,7.814393788402597,3.460884809657388
249,249,DB00996,10002855,0,226.0,2.4465670950561536,3.1830200745354675,1.8805066918985929
157,157,DB00996,10002855,2,71.0,0.4150800115374531,0.5420401218030978,0.3178573117517655
250,250,DB00996,10003549,2,338.0,1.640809857058667,1.924749638067961,1.39875697793264
251,251,DB00996,10003658,2,130.0,2.7019854234732343,3.641136873920392,2.00506750541382
158,158,DB00996,10003658,0,65.0,0.3969967781528076,0.5349814566500914,0.2946016911513124
252,252,DB00996,10007559,2,104.0,2.506550875960042,3.470472623174265,1.810357831905182
253,253,DB00996,10012378,0,203.0,2.256838406039262,2.954805036013509,1.723741339579384
159,159,DB00996,10012378,2,69.0,0.4487671420815113,0.58977677969407,0.3414714765753812
254,254,DB00996,10016288,1,20.0,10.652787416146197,17.243909161374123,6.580983387908294
255,255,DB00996,10017955,2,86.0,2.830060954203002,4.1071382340155616,1.950079239644618
160,160,DB00996,10019211,2,223.0,0.616933730892356,0.7237966802328042,0.5258482647231019
256,256,DB00996,10027599,0,109.0,3.111384168697447,4.714917319878313,2.053209163267141
161,161,DB00996,10027599,2,23.0,0.2706163594166899,0.4237310122995407,0.1728294881852396
162,162,DB00996,10029354,0,94.0,0.4605123625077803,0.5941453571456679,0.3569356109106197
257,257,DB00996,10035226,2,99.0,2.7838471093044266,3.9316070280389206,1.9711544599227664
258,258,DB00996,10048393,0,98.0,5.222852900136974,8.995914307491974,3.0322868231138425
163,163,DB00996,10048393,2,14.0,0.189701724657499,0.3320875408533497,0.1083652347978973
27,27,DB00997,10003658,2,29.0,9.44727964178372,21.596972612167857,4.132574237732586
28,28,DB00997,10040070,1,33.0,6.203405107661492,11.445224788341498,3.3622961227428254
29,29,DB00997,10042128,1,48.0,3.481797717922844,5.329070606450995,2.274864839256883
34,34,DB00999,10002424,0,208.0,1.9484805036477628,2.432495513341811,1.5607742140825684
20,20,DB00999,10002424,2,126.0,0.5138140943458084,0.6416671168490815,0.4114359558345524
35,35,DB00999,10002855,0,136.0,2.4478705686414464,3.287426893708156,1.822723520419356
21,21,DB00999,10002855,2,66.0,0.4142475518356341,0.5563232067494628,0.3084556461422182
36,36,DB00999,10003549,2,280.0,1.863420657024774,2.2970969798606617,1.5116194812276782
22,22,DB00999,10003549,0,130.0,0.5442173230593608,0.6708745951507613,0.4414722168028135
37,37,DB00999,10003658,2,120.0,2.7231884844672503,3.924866614304708,1.8894286738069808
38,38,DB00999,10025476,0,48.0,5.685572421620088,11.241562704948755,2.8755551705686324
23,23,DB00999,10025476,2,10.0,0.1783382550874866,0.3526117863546493,0.0901970225001531
288,288,DB01015,10003549,2,115.0,2.751659968785517,3.7791864138771873,2.0035086271515072
172,172,DB01015,10003549,1,2.0,0.0744781662184658,0.3004532535184299,0.0184620974421406
289,289,DB01015,10003658,2,54.0,4.661316776007498,8.150782511382761,2.6657408728481515
290,290,DB01015,10016288,1,138.0,8.076321802220708,10.37985619476801,6.283995907949415
173,173,DB01015,10016288,0,66.0,0.4315951968513216,0.5722401928057556,0.3255178791825289
174,174,DB01015,10016288,2,51.0,0.3377829820452771,0.4598726003174928,0.2481064166045727
291,291,DB01015,10020646,2,117.0,3.2514150496923806,4.534972250027003,2.3311498378635407
292,292,DB01015,10037660,1,88.0,2.125606237338081,2.7154329906729515,1.6638973937967925
293,293,DB01015,10061907,1,22.0,23.87567567567568,58.955050328502296,9.66919518843082
294,294,DB01015,10069339,2,190.0,2.207974252580062,2.781279096553642,1.7528446915296676
175,175,DB01015,10069339,1,10.0,0.2109916951636541,0.3968636925195292,0.1121732631811404
295,295,DB01015,10070608,1,17.0,27.610416666666666,82.13787833641935,9.281163866743436
296,296,DB01015,10071066,1,21.0,inf,inf,inf
166,166,DB01033,10016288,1,280.0,2.272727272727273,2.9070094904822192,1.776839488522455
108,108,DB01033,10016288,0,67.0,0.4653166163041119,0.6104129146671029,0.3547099810736968
483,483,DB01050,10000486,1,11.0,30.417997465145756,87.655454099727,10.555584695698874
484,484,DB01050,10003658,2,41.0,4.695610765478116,7.888456158117808,2.7950666161951294
485,485,DB01050,10009192,1,14.0,64.65185185185184,225.21028792311,18.55981796577989
486,486,DB01050,10012373,1,10.0,23.02828794595736,63.44358338527652,8.35863955699881
487,487,DB01050,10017955,2,52.0,3.746700890834969,5.756609016978144,2.438548027837488
488,488,DB01050,10021097,1,31.0,3.7890401549444856,5.654445117274985,2.539033450323881
283,283,DB01050,10021097,0,60.0,0.382649242093444,0.5330953025626249,0.2746609129190113
489,489,DB01050,10027417,1,16.0,17.064893148809233,35.540120976114615,8.193854443432809
490,490,DB01050,10037423,1,18.0,13.879694462126034,26.72938321706065,7.207271368649138
491,491,DB01050,10039906,1,24.0,4.9796766963902535,7.960120381127932,3.1151765065465558
492,492,DB01050,10046810,0,114.0,5.689177258819403,10.569421233724226,3.062299927927384
284,284,DB01050,10046810,2,6.0,0.1256383795083485,0.2854282362958176,0.0553028761636752
493,493,DB01050,10052076,1,11.0,76.05544993662865,343.4332401042747,16.842957493883613
494,494,DB01050,10054889,1,15.0,13.855146124523507,28.39387291738557,6.760792185357655
495,495,DB01050,10067973,2,24.0,20.12810103743798,66.8668331212315,6.05891489789535
285,285,DB01050,10067973,0,3.0,0.0680092439749092,0.2259228243770266,0.0204727312470207
539,539,DB01060,10009192,1,14.0,253.4232365145228,1931.255164185852,33.2547133058774
540,540,DB01060,10039906,1,19.0,21.683700209643607,42.43466003287656,11.080160755793036
240,240,DB01062,10048393,0,37.0,40.598828125,296.1218344672125,5.566171262206572
154,154,DB01062,10048393,2,1.0,0.0262432035559788,0.191413769474003,0.0035979947251082
246,246,DB01068,10039906,1,23.0,12.19534484687978,19.60717394082006,7.585307111734467
95,95,DB01069,10071066,1,6.0,inf,inf,inf
521,521,DB01075,10003658,2,72.0,4.103621190533464,6.200466799550502,2.7158772750167874
522,522,DB01075,10007559,2,41.0,5.919580774303307,11.051955581955973,3.170609606928921
523,523,DB01075,10014387,1,18.0,12.119349845201238,23.548341750651687,6.237324149005714
524,524,DB01075,10016288,1,38.0,3.2356669944280565,4.6493373962200994,2.2518350480098106
525,525,DB01075,10019211,0,456.0,1.808978426395939,2.144800174980167,1.5257379150466486
296,296,DB01075,10019211,2,134.0,0.4806029295259167,0.5821585832528205,0.3967633262027906
526,526,DB01075,10028521,1,16.0,91.5407537248028,398.380179890021,21.034454060486485
527,527,DB01075,10028622,1,11.0,31.395933537385226,98.67876130780216,9.989025293996812
528,528,DB01075,10039906,1,29.0,4.824349614527245,7.459948509620597,3.11990748638195
529,529,DB01075,10043071,1,38.0,3.974867256637168,5.762056059661539,2.7420020812526333
530,530,DB01075,10043521,0,80.0,5.033878697735911,9.238717184287449,2.742797970546792
297,297,DB01075,10043521,2,4.0,0.0846518551188047,0.2306427507911894,0.0310694203501879
531,531,DB01075,10047700,1,71.0,2.3333239784463404,3.0220462214264723,1.8015610581306003
308,308,DB01076,10003549,2,505.0,1.7117542460057216,2.025264108761386,1.4467755519109122
181,181,DB01076,10003549,0,188.0,0.5834761209929648,0.6905323515008596,0.4930172830122255
309,309,DB01076,10003658,2,250.0,2.129623065106936,2.758444619557326,1.6441491582902552
182,182,DB01076,10003658,0,75.0,0.4724381822232123,0.6119372829922224,0.3647397245204456
310,310,DB01076,10012671,0,61.0,4.20687619462389,6.798282786322324,2.603276132099116
183,183,DB01076,10012671,2,23.0,0.2391544841429746,0.3864717977012222,0.1479923441397116
311,311,DB01076,10018884,2,198.0,2.3853016851749733,3.231756780588242,1.7605483690709356
184,184,DB01076,10018884,0,53.0,0.4217941457067055,0.5714736873526951,0.3113184478827088
312,312,DB01076,10027599,0,52.0,4.850495512738718,8.389556186105676,2.8043565353389086
185,185,DB01076,10027599,2,16.0,0.1915183226624708,0.3350855304839099,0.1094624046060011
313,313,DB01076,10033645,0,86.0,3.690164391195319,5.4274873045660135,2.508953493560456
186,186,DB01076,10033645,2,37.0,0.2726435927667488,0.4010034686729758,0.1853712859959863
314,314,DB01076,10047700,0,275.0,1.7239542405982762,2.0466806223692733,1.4521162663065226
187,187,DB01076,10047700,2,252.0,0.5747520738157595,0.6823835456694745,0.4840971744584281
315,315,DB01076,10048393,0,34.0,7.697155875185547,17.366942276639534,3.411435796996692
188,188,DB01076,10048393,2,7.0,0.1307088469943208,0.2949157293549516,0.0579311341580632
316,316,DB01076,10061428,2,281.0,2.0885468891975467,2.6610742172865,1.6391982155329414
189,189,DB01076,10061428,0,86.0,0.4817321412104404,0.6137885811947843,0.3780876070119496
665,665,DB01097,10016288,1,7.0,109.3936170212766,533.6876715317,22.42315886865473
666,666,DB01097,10018100,1,6.0,inf,inf,inf
667,667,DB01097,10037423,1,8.0,63.13978494623656,213.4120113758304,18.68045016471128
668,668,DB01097,10061907,1,9.0,inf,inf,inf
669,669,DB01097,10071066,1,7.0,inf,inf,inf
322,322,DB01101,10067973,2,74.0,5.841970702045329,10.780106885608832,3.165888988458624
195,195,DB01101,10067973,0,12.0,0.1730824133993148,0.3193868402493754,0.0937969823826825
553,553,DB01104,10002855,0,159.0,2.468776463049001,3.3810684240424327,1.8026423781207224
310,310,DB01104,10002855,2,41.0,0.3481504267032638,0.4902578593244018,0.2472346282845847
311,311,DB01104,10012378,2,39.0,0.3589257355577944,0.5103151277664701,0.2524473146809353
554,554,DB01104,10027339,1,9.0,25.886131386861315,65.41862351338506,10.24313509196264
555,555,DB01104,10070608,1,8.0,34.47035957240039,99.6201799787208,11.927359389476898
178,178,DB01109,10016288,1,19.0,7.072048611111111,12.345706327620714,4.051114632949262
179,179,DB01109,10037660,1,39.0,5.3977389516957865,7.87298653385682,3.70070311505804
425,425,DB01137,10016288,1,26.0,6.048665375453594,9.30755687611827,3.930822374890452
426,426,DB01137,10070608,1,9.0,46.05984555984556,124.51408497872832,17.038308343664557
406,406,DB01156,10001497,1,17.0,8.216790339007712,14.217220677645626,4.74886371999334
407,407,DB01156,10014380,1,7.0,64.32575757575758,249.5167033813092,16.583270905802948
408,408,DB01156,10018100,1,18.0,29.837333664967044,58.26173347648576,15.280466733690382
409,409,DB01156,10028330,1,7.0,inf,inf,inf
410,410,DB01156,10028521,1,10.0,92.46708246708246,337.06821713873813,25.366263875466387
411,411,DB01156,10028622,1,10.0,138.7110187110187,634.8094721927018,30.30948269468776
412,412,DB01156,10040108,1,33.0,45.718964441671865,79.63948881022621,26.246071400579584
413,413,DB01156,10040752,1,11.0,21.82321428571429,48.32326748247631,9.855556268683811
414,414,DB01156,10041962,1,14.0,26.084416491963665,54.34763394366544,12.519345081912803
415,415,DB01156,10043071,1,16.0,15.468021778584392,28.673754205150324,8.344205506922625
416,416,DB01156,10043089,1,9.0,49.82116182572614,149.22362112958658,16.63374837626867
420,420,DB01175,10035664,2,99.0,2.4763557244760253,3.4027402216730893,1.8021762681401452
282,282,DB01181,10042128,1,32.0,inf,inf,inf
453,453,DB01202,10027201,1,19.0,110.65145554681354,827.3130544677923,14.799409423685232
263,263,DB01202,10039906,2,84.0,0.4950193049400531,0.6294318424806414,0.3893100026487296
286,286,DB01216,10012378,0,21.0,11.620758718190386,26.307230049974983,5.133266897725943
171,171,DB01216,10012378,2,7.0,0.072705937118141,0.1706388776107684,0.0309785985834068
287,287,DB01216,10061461,0,11.0,inf,inf,inf
100,100,DB01222,10009900,1,18.0,19.41399743754004,39.16238067060385,9.62411605348914
101,101,DB01222,10021972,1,10.0,149.8,1171.5391040478746,19.154324360549023
102,102,DB01222,10070608,1,13.0,15.016722408026755,32.489106351866745,6.94084809343413
96,96,DB01224,10014387,1,17.0,37.445544554455445,74.40556640875387,18.844945004205243
97,97,DB01224,10019063,2,84.0,5.221170331718226,7.942506105570611,3.432244089015546
61,61,DB01224,10019063,0,29.0,0.2068449197860962,0.3160774934325843,0.1353618075639482
648,648,DB01225,10003671,1,6.0,226.3598615916955,1886.3296357828024,27.163220026783957
649,649,DB01225,10055798,2,77.0,3.313638463092867,5.144906820847659,2.134188284925905
427,427,DB01233,10016288,1,13.0,16.00420168067227,33.65631439184878,7.610294711819851
584,584,DB01234,10000081,1,80.0,4.029016798582196,5.195623180113162,3.1243559820487143
331,331,DB01234,10000081,2,96.0,0.3452077502991809,0.4382499976199677,0.2719187484627428
332,332,DB01234,10001551,2,109.0,0.4604907817499243,0.5822592456051585,0.3641878796725074
585,585,DB01234,10003445,1,25.0,8.321996100927082,13.837726833963284,5.004840746954528
586,586,DB01234,10003549,2,503.0,1.9020359752763591,2.2290486803627654,1.6229976864644893
333,333,DB01234,10003549,1,14.0,0.2380561652397633,0.4044304548416977,0.140124802992009
587,587,DB01234,10003658,2,297.0,2.576629671316124,3.2425400654511325,2.0474752290170866
588,588,DB01234,10005488,1,32.0,19.749415128671693,34.56270137772959,11.284980119520611
334,334,DB01234,10005488,2,8.0,0.1517685974044541,0.3224310299528697,0.0714376254713516
589,589,DB01234,10006126,1,15.0,26.34094942324756,64.64363216604606,10.733394663465807
590,590,DB01234,10007515,1,42.0,3.1405217144075626,4.413769641585338,2.2345698664787745
591,591,DB01234,10009802,1,19.0,12.985794473229706,24.763471452469584,6.809661497768163
592,592,DB01234,10009887,1,49.0,6.064869451697128,8.549551355476225,4.302289083574975
593,593,DB01234,10012735,2,892.0,1.630832964380787,1.8270948532649145,1.455653029156337
335,335,DB01234,10012735,1,31.0,0.2809971908348041,0.401811717922014,0.1965085081773953
594,594,DB01234,10013442,1,14.0,12.28745148771022,25.793280086777006,5.853519349027388
336,336,DB01234,10013968,1,25.0,0.3514155165274686,0.5237289384031094,0.2357953823075101
595,595,DB01234,10016288,1,161.0,6.097299944601897,7.379800344830095,5.037679188771904
337,337,DB01234,10016288,2,130.0,0.2936805365925619,0.3590170071569444,0.2402344620281223
596,596,DB01234,10019211,0,210.0,2.1022706459391487,2.580670847011101,1.7125554287157778
338,338,DB01234,10019211,2,128.0,0.432427636789829,0.5357854998941037,0.349008439191794
597,597,DB01234,10019708,1,14.0,10.75106727037516,22.04399950948609,5.243397297409332
598,598,DB01234,10020100,2,61.0,6.386705461056401,13.348830051873051,3.0556990004202023
599,599,DB01234,10020635,1,31.0,4.292018033591067,6.467809468539807,2.848169676344812
600,600,DB01234,10020942,1,20.0,27.35078172238058,60.10820877740721,12.445309485024644
601,601,DB01234,10021097,1,100.0,2.642494644389123,3.2872757276399533,2.124183830067206
602,602,DB01234,10021143,1,48.0,3.0714474095292967,4.22064702436163,2.2351523676470157
603,603,DB01234,10021328,1,16.0,9.365334122258792,17.96187212965778,4.883092507752749
604,604,DB01234,10023676,1,16.0,10.351594751829094,20.14582470688842,5.318993660728922
605,605,DB01234,10028116,1,24.0,6.2863482076330826,10.29037728431322,3.8403036833113657
339,339,DB01234,10028116,2,13.0,0.1870153115627507,0.3413442501869127,0.1024617427707112
340,340,DB01234,10028334,1,1.0,0.0383852615172867,0.2734272652556596,0.0053887394893585
606,606,DB01234,10028813,0,442.0,1.60301689489777,1.8295811800582984,1.404508962671887
341,341,DB01234,10029331,1,2.0,0.0437189050672809,0.1753169671545639,0.0109022115275176
607,607,DB01234,10035226,2,967.0,1.788623772458677,2.0015600933388176,1.5983407193474477
608,608,DB01234,10035598,1,34.0,3.880696431151568,5.713583108523036,2.63578992458998
342,342,DB01234,10035664,1,36.0,0.3013946855415854,0.4202295762213123,0.2161645957657946
609,609,DB01234,10037394,1,11.0,22.513314374353676,60.90920263702517,8.321391549630611
610,610,DB01234,10037660,1,129.0,2.4083085201793724,2.9162852422007304,1.988814346566358
343,343,DB01234,10037660,2,336.0,0.6032812756863389,0.6950605199995189,0.5236210187768806
611,611,DB01234,10037844,2,528.0,1.5594680488094737,1.803031565875208,1.3488064442605254
344,344,DB01234,10037844,1,5.0,0.0745912710785792,0.1798063612435789,0.0309436089059211
612,612,DB01234,10038687,1,36.0,8.081754311262507,12.31824334924934,5.302278165465074
613,613,DB01234,10039906,1,36.0,3.638269282450954,5.2841454852757925,2.505041431677255
614,614,DB01234,10040070,1,64.0,8.372049389528868,11.514063692690854,6.087443395436898
615,615,DB01234,10041834,2,58.0,6.9396713999263415,15.2059705602159,3.1671137957452307
616,616,DB01234,10042128,1,64.0,7.431246555039747,10.146889994778624,5.442399138081415
345,345,DB01234,10042128,2,46.0,0.3065305654974946,0.4299923759946828,0.2185177989885471
617,617,DB01234,10043071,1,63.0,6.412020569130839,8.70624485600417,4.722358313940953
346,346,DB01234,10043071,2,58.0,0.3805392719636771,0.5194101107407619,0.2787973020011548
618,618,DB01234,10043089,1,28.0,10.786516489223578,17.931467495140932,6.488534081430888
347,347,DB01234,10043607,1,5.0,0.1340572401508443,0.323836358657646,0.055495138690897
619,619,DB01234,10046571,2,281.0,2.2938956376385744,2.876816698064665,1.82909018844238
348,348,DB01234,10046571,1,2.0,0.0636361303809417,0.2554738003745294,0.0158511639311877
620,620,DB01234,10047700,1,84.0,2.186886770518484,2.764284820066808,1.73009442165702
349,349,DB01234,10047700,2,205.0,0.478979198976299,0.5693382676164687,0.4029609216546203
621,621,DB01234,10048959,2,271.0,1.9291028232279528,2.3963123903080663,1.5529852107920017
350,350,DB01234,10048959,1,3.0,0.0944813840453007,0.2943796600328854,0.0303238747205509
351,351,DB01234,10048962,2,1.0,0.0298246509609739,0.2192261481271143,0.0040574986722302
352,352,DB01234,10051055,1,5.0,0.1021032681229383,0.246366575477511,0.042315307347105
622,622,DB01234,10070027,1,20.0,41.02876392847888,102.2267555563208,16.466916712146062
623,623,DB01234,10071066,1,22.0,33.8648561057817,76.11545054107816,15.0669603991423
624,624,DB01234,10077361,1,24.0,5.573981352323618,9.038195361297417,3.437552174308333
662,662,DB01238,10001488,1,23.0,13.456839492553778,26.31449171067311,6.881627474297999
663,663,DB01238,10013983,1,13.0,20.937878787878788,58.96461841418735,7.434878405495168
386,386,DB01255,10001488,1,30.0,9.36774193548387,21.42079461746601,4.096700917820762
8,8,DB01275,10021015,1,7.0,40.73780487804878,103.56803678080271,16.023947135295998
556,556,DB01306,10012671,0,81.0,4.065205148833467,6.645603509555874,2.486740726909023
312,312,DB01306,10012671,2,11.0,0.1260094832532995,0.2360476499876995,0.067267731199997
109,109,DB01307,10012671,2,3.0,0.0676563045756199,0.2186367992279868,0.0209359795102741
381,381,DB01373,10003658,2,98.0,3.77083185840708,6.237452034549006,2.2796444486656307
225,225,DB01373,10003658,0,18.0,0.2764339600047898,0.4572605525836978,0.1671163930764451
382,382,DB01373,10022004,0,42.0,5.795855614973262,11.262760449801863,2.982567414031081
405,405,DB01409,10003553,1,11.0,17.612241653418124,34.36265340037684,9.026982068125
239,239,DB01409,10003553,2,23.0,0.2710820854497878,0.4381517631795077,0.1677169949483908
419,419,DB05676,10019211,0,404.0,1.9220953035312975,2.3755694142316863,1.5551851836970805
243,243,DB05676,10019211,2,112.0,0.5115912316669295,0.6339354867582427,0.4128583961388132
122,122,DB06228,10016288,1,12.0,61.18933333333333,126.6730230448937,29.557473436556663
123,123,DB06228,10017955,2,533.0,2.428122446127532,2.921607617984852,2.017991251492868
79,79,DB06228,10017955,0,146.0,0.4303939962476548,0.5178754547741022,0.3576902328511161
124,124,DB06228,10019211,0,202.0,1.872796743697479,2.2969853967392098,1.526943814350289
80,80,DB06228,10019211,2,167.0,0.5113267044383434,0.6276334061644403,0.4165727893127403
125,125,DB06228,10027313,0,38.0,inf,inf,inf
126,126,DB06228,10037377,0,139.0,2.448032642170987,3.1901041973034774,1.8785793336155896
81,81,DB06228,10037377,2,91.0,0.4189240461020831,0.5461746243803748,0.3213209632388888
127,127,DB06228,10047700,0,146.0,2.05536231884058,2.628126167127768,1.6074244511353202
82,82,DB06228,10047700,2,113.0,0.4924215999178357,0.6299365647237456,0.3849261110473537
9,9,DB06287,10016288,1,20.0,inf,inf,inf
10,10,DB06287,10042128,1,37.0,9.308298319327733,21.16503461815421,4.09375269943006
325,325,DB06403,10033433,0,310.0,1.9308050708554785,2.410205086541358,1.5467597518810805
197,197,DB06403,10033433,2,96.0,0.5313682609109062,0.6683335067526394,0.4224720530254423
198,198,DB06403,10047700,2,115.0,0.5410807732374555,0.6676704391905364,0.4384923848391227
326,326,DB06403,10061494,1,10.0,37.90573825056584,99.7754648031584,14.400784753597318
570,570,DB06605,10016803,0,82.0,2.6440255524138654,3.674782049656138,1.9023906798694643
319,319,DB06605,10016803,2,63.0,0.3830724070450098,0.5324088628195986,0.2756236405647149
571,571,DB06605,10016825,0,76.0,3.2167797035920622,4.62042490651485,2.2395497970005978
320,320,DB06605,10016825,2,48.0,0.3148631461318473,0.4522525613770264,0.2192111427521504
572,572,DB06605,10017788,2,181.0,5.370419569626951,8.83427010098552,3.264718649548045
321,321,DB06605,10017788,0,17.0,0.1885931657329175,0.3102340060772534,0.1146469486401399
573,573,DB06605,10017955,2,347.0,3.029799140943269,4.004839197891577,2.292147669572697
322,322,DB06605,10017955,0,57.0,0.3275554042442812,0.4338446121986956,0.2473063853573819
574,574,DB06605,10018884,2,253.0,3.1943152971041746,4.462376903599552,2.2865953364636256
323,323,DB06605,10018884,0,40.0,0.3170812436269831,0.4429559149182968,0.2269763461191819
575,575,DB06605,10027599,0,43.0,7.93087699229121,15.385426646933114,4.088207061803655
